parameter,value,CV
U_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1,
e_goes_down_True_mab_virus_nan|Ce1176_A3,0.967178425034904,
e_goes_down_True_mab_virus_nan|PVO.4,8.98323529280807,
e_goes_down_True_mab_virus_nan|RHPA4259.7,2.54015153084551,
e_goes_down_True_mab_virus_nan|TRO.11,2.27661110308761,
alpha_run_id_1200432,0.140506731036091,
alpha_run_id_1313842,0.140511789091773,
alpha_run_id_1313860,0.140596662168493,
alpha_run_id_1313884,0.140507947764981,
alpha_run_id_1313920,0.140505652988738,
alpha_run_id_1313938,0.140507884135491,
alpha_run_id_1313956,0.140506416695043,
alpha_run_id_1313974,0.140507282360811,
alpha_run_id_1313992,0.14050684099238,
alpha_run_id_1314016,0.144795571153602,
alpha_run_id_1314040,0.140506261864863,
alpha_run_id_1314058,0.140505454587086,
alpha_run_id_1342240,0.140506183873568,
alpha_run_id_1342258,0.059583024613021,
alpha_run_id_1342276,0.118347042362301,
alpha_run_id_1342294,0.140498380234225,
alpha_run_id_1342312,8.9448586673444e-09,
alpha_run_id_1342336,0.140516737086828,
alpha_run_id_1342348,0.140506267650979,
alpha_run_id_1342372,0.140496342612273,
alpha_run_id_1342384,0.140505594555151,
alpha_run_id_1342396,0.140506236876912,
alpha_run_id_1342408,0.0605897897994308,
k_run_id_1200432,2.0635275556658e-08,
k_run_id_1313842,2.06353371032274e-08,
k_run_id_1313860,2.06344545602574e-08,
k_run_id_1313884,2.06359725646388e-08,
k_run_id_1313920,2.06380936950288e-08,
k_run_id_1313938,2.03938686508734e-08,
k_run_id_1313956,2.06599002073594e-08,
k_run_id_1313974,2.06389514494805e-08,
k_run_id_1313992,2.06351990069606e-08,
k_run_id_1314016,2.06357825872822e-08,
k_run_id_1314040,2.06334180069455e-08,
k_run_id_1314058,2.06364625016089e-08,
k_run_id_1342240,2.06143918790989e-08,
k_run_id_1342258,2.0635314396829e-08,
k_run_id_1342276,2.06317009809727e-08,
k_run_id_1342294,2.06415619983091e-08,
k_run_id_1342312,2.03170617709693e-08,
k_run_id_1342336,1.63083345043201e-08,
k_run_id_1342348,2.06353418356685e-08,
k_run_id_1342372,2.06344832647101e-08,
k_run_id_1342384,2.06355760865715e-08,
k_run_id_1342396,2.06352577483901e-08,
k_run_id_1342408,2.06382317756787e-08,
omega_L,4.69226077111793e-08,4.71216091538724e-06
